longitude,latitude,number_of_vehicles,number_of_casualties,day_of_week,road_type,speed_limit,junction_detail,junction_control,light_conditions,weather_conditions,road_surface_conditions,urban_or_rural_area,month,time_period,casualties_per_vehicle,has_second_road,second_road_unknown,first_road_class_ordinal,second_road_class_ordinal
-2.15271,52.18354,2,1,3,6,60,19.0,4.0,1.0,1,1.0,2,1,Morning,0.5,1,0,4,1
-0.31128,51.52484,2,1,7,9,30,19.0,4.0,1.0,9,2.0,1,1,Afternoon,0.5,1,0,1,1
0.91046,51.8575,1,1,7,6,30,19.0,4.0,4.0,1,1.0,1,9,Evening,1.0,1,0,3,1
-0.08321,52.88979,2,1,4,1,60,0.0,4.0,1.0,1,1.0,2,3,Afternoon,0.5,1,0,4,4
-3.81628,50.2523,2,3,2,6,60,0.0,,6.0,2,2.0,2,12,Evening,1.5,0,1,1,0
-2.00945,51.13084,1,1,1,3,70,0.0,,1.0,1,1.0,2,9,Afternoon,1.0,0,0,4,0
-0.37298,51.67502,2,1,4,7,70,0.0,,1.0,1,2.0,2,11,Morning,0.5,0,1,6,0
-1.03616,53.54215,2,1,5,6,60,0.0,,1.0,1,1.0,1,3,Afternoon,0.5,0,1,1,0
-1.29047,52.893,1,1,7,6,30,13.0,4.0,4.0,1,1.0,1,8,Night,1.0,1,0,3,1
-1.22196,54.65815,2,1,2,1,40,,4.0,4.0,1,2.0,1,12,Night,0.5,1,0,4,3
-0.42207,51.46672,2,1,6,3,40,16.0,2.0,1.0,1,1.0,1,7,Morning,0.5,1,0,4,2
-1.13547,52.93809,1,1,7,3,30,0.0,,1.0,1,1.0,2,8,Afternoon,1.0,1,0,4,4
-0.05874,51.42983,2,1,6,6,20,13.0,4.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,4,1
-0.12815,51.50992,2,1,2,6,20,13.0,4.0,4.0,1,1.0,1,2,Evening,0.5,1,0,4,2
-1.67027,54.97894,1,1,5,6,30,19.0,4.0,1.0,2,2.0,1,9,Afternoon,1.0,1,0,4,1
-2.63336,53.20089,2,1,2,6,50,0.0,,1.0,1,1.0,2,5,Afternoon,0.5,0,0,4,0
0.06894,51.60839,2,1,3,6,30,13.0,4.0,4.0,2,2.0,1,3,Evening,0.5,1,0,3,1
-1.87255,52.45883,1,1,4,6,30,0.0,,4.0,2,2.0,1,2,Evening,1.0,0,1,4,0
-1.16548,52.94444,2,1,6,1,30,,4.0,4.0,1,2.0,1,2,Evening,0.5,1,0,1,1
-2.88641,54.57942,1,1,2,6,60,0.0,,6.0,1,1.0,2,4,Night,1.0,0,1,4,0
-1.55317,53.77586,3,1,5,6,20,13.0,4.0,1.0,1,1.0,1,5,Morning,0.3333333333333333,1,0,1,1
1.14322,51.36556,2,3,7,6,30,13.0,4.0,1.0,1,1.0,1,6,Evening,1.5,1,0,1,1
0.03308,51.57672,2,1,4,3,40,0.0,,1.0,1,1.0,1,4,Evening,0.5,0,0,4,0
-1.66991,55.00594,2,1,5,3,50,13.0,2.0,1.0,1,1.0,2,3,Afternoon,0.5,1,0,4,4
-0.33676,51.55558,2,1,7,9,30,,9.0,1.0,8,1.0,1,10,Morning,0.5,1,0,4,1
-1.131,51.74712,2,1,1,6,30,13.0,4.0,1.0,1,1.0,1,8,Morning,0.5,1,0,1,1
-2.21685,53.84451,2,1,6,7,70,0.0,,1.0,2,2.0,2,11,Afternoon,0.5,1,0,6,6
-0.10777,51.523,2,1,4,3,20,16.0,2.0,1.0,1,1.0,1,6,Afternoon,0.5,1,0,4,1
-1.33275,51.0244,2,1,6,3,70,0.0,,1.0,1,1.0,2,8,Afternoon,0.5,0,0,6,0
-0.97709,51.13589,2,2,1,6,60,19.0,4.0,1.0,4,2.0,2,12,Morning,1.0,1,0,4,4
-2.57792,51.46757,2,1,2,6,20,0.0,,1.0,1,1.0,1,10,Morning,0.5,0,0,1,0
-1.14586,52.95529,1,1,2,6,30,16.0,4.0,1.0,1,1.0,1,9,Afternoon,1.0,1,0,4,1
-1.87633,53.7496,2,1,6,6,20,19.0,4.0,4.0,3,3.0,1,11,Morning,0.5,1,0,1,1
-1.50388,55.1237,2,1,6,6,30,16.0,4.0,1.0,1,1.0,1,10,Morning,0.5,1,0,1,1
-0.14443,51.5123,2,1,5,2,20,16.0,2.0,4.0,1,1.0,1,1,Evening,0.5,1,0,3,2
-1.53325,53.77786,1,1,6,1,30,,4.0,1.0,1,1.0,1,7,Afternoon,1.0,1,0,1,1
-0.59858,51.34997,3,1,5,6,30,17.0,4.0,1.0,4,2.0,1,12,Morning,0.3333333333333333,1,0,1,1
-3.03532,53.91009,2,1,7,6,30,0.0,,4.0,2,2.0,1,12,Evening,0.5,1,0,4,1
-0.22298,51.49136,2,1,4,1,20,0.0,2.0,4.0,2,2.0,1,2,Afternoon,0.5,1,0,4,4
-0.30783,51.36263,2,2,7,6,30,13.0,4.0,1.0,1,2.0,1,11,Morning,1.0,1,0,4,1
-0.10437,51.53512,2,1,5,3,20,16.0,2.0,1.0,1,1.0,1,8,Afternoon,0.5,1,0,4,1
-0.19914,51.50864,2,1,4,3,20,16.0,2.0,1.0,1,2.0,1,10,Afternoon,0.5,1,0,4,1
0.04071,50.85956,2,1,3,6,60,0.0,,1.0,1,1.0,2,11,Afternoon,0.5,0,1,4,0
-2.2528,51.89728,2,1,4,6,60,0.0,,1.0,1,1.0,2,5,Morning,0.5,0,1,1,0
-1.34885,51.22413,2,1,2,6,40,0.0,,1.0,1,2.0,2,11,Morning,0.5,0,0,3,0
-0.18209,51.26419,2,1,4,7,70,0.0,,1.0,1,1.0,2,4,Afternoon,0.5,0,1,6,0
-1.19032,53.1684,1,1,1,6,30,17.0,4.0,1.0,8,2.0,1,10,Morning,1.0,1,0,1,1
-1.37527,53.93748,2,1,5,3,70,0.0,,4.0,3,3.0,2,2,Afternoon,0.5,0,1,5,0
-0.15749,51.49185,2,1,5,6,20,0.0,,1.0,2,2.0,1,2,Afternoon,0.5,0,0,4,0
-1.50195,53.55651,1,1,5,6,30,19.0,4.0,1.0,1,1.0,1,10,Afternoon,1.0,1,0,1,1
-0.32493,51.47624,1,1,3,6,20,13.0,1.0,1.0,1,1.0,1,8,Afternoon,1.0,1,0,4,1
-0.86776,52.21091,2,1,5,6,40,0.0,,1.0,1,1.0,2,8,Morning,0.5,0,1,1,0
-1.42775,54.90529,2,6,5,6,30,0.0,,1.0,2,2.0,1,9,Afternoon,3.0,1,0,3,1
-0.18116,51.43737,1,1,5,3,20,0.0,,1.0,2,2.0,1,9,Morning,1.0,0,0,2,0
-0.15939,51.41198,1,1,4,6,20,13.0,4.0,4.0,1,2.0,1,12,Evening,1.0,1,0,4,1
-2.49735,53.4587,2,1,3,6,40,13.0,4.0,1.0,1,2.0,2,3,Night,0.5,1,0,4,1
0.23636,52.60659,2,1,3,6,30,13.0,4.0,1.0,1,1.0,2,8,Evening,0.5,1,0,1,1
-1.92112,52.67997,2,1,6,6,30,16.0,2.0,4.0,1,1.0,1,12,Afternoon,0.5,1,0,1,4
-4.49972,55.60811,1,1,5,6,30,13.0,4.0,1.0,2,2.0,1,6,Afternoon,1.0,1,0,1,4
-1.50624,53.68089,2,1,6,3,30,19.0,2.0,4.0,1,1.0,1,4,Evening,0.5,1,0,4,4
-0.6174,54.48957,1,1,4,6,30,0.0,,1.0,5,2.0,1,9,Evening,1.0,0,0,1,0
-0.23131,51.57114,2,1,4,1,30,0.0,2.0,1.0,1,2.0,1,10,Morning,0.5,1,0,4,4
-0.07194,51.44638,1,1,2,6,20,13.0,4.0,1.0,1,1.0,1,6,Afternoon,1.0,1,0,4,2
0.08322,51.5647,2,1,6,7,20,18.0,4.0,1.0,1,1.0,1,4,Afternoon,0.5,1,0,2,1
-2.80546,52.71419,1,1,4,6,30,13.0,4.0,1.0,1,1.0,1,1,Afternoon,1.0,1,0,4,1
-0.60439,52.02573,2,1,5,1,40,,,4.0,1,,2,10,Night,0.5,1,0,4,4
-0.1039,51.46264,2,2,6,6,20,0.0,,1.0,1,1.0,1,2,Morning,1.0,0,0,1,0
-0.1876,51.45728,2,1,4,6,20,13.0,4.0,1.0,1,1.0,1,6,Morning,0.5,1,0,4,1
-0.12992,51.51368,1,1,5,2,20,13.0,3.0,1.0,1,1.0,1,6,Afternoon,1.0,1,0,4,2
-0.06111,51.34173,2,1,6,6,30,13.0,4.0,1.0,1,1.0,1,9,Morning,0.5,1,0,2,1
-1.55417,52.26804,2,1,6,6,30,13.0,4.0,4.0,2,2.0,2,12,Evening,0.5,1,0,1,1
-0.35468,51.45388,2,1,4,6,20,13.0,4.0,1.0,1,1.0,1,8,Afternoon,0.5,1,0,2,1
-0.79743,51.07032,2,2,7,6,30,13.0,4.0,4.0,1,1.0,2,3,Night,1.0,1,0,1,1
-2.73791,50.75589,1,2,5,6,60,0.0,,6.0,2,2.0,2,6,Evening,2.0,0,0,4,0
-1.38562,53.92844,1,1,6,6,20,13.0,4.0,1.0,1,1.0,1,6,Afternoon,1.0,1,0,3,1
-0.317,51.68312,1,1,2,6,30,0.0,,1.0,1,1.0,2,4,Morning,1.0,1,0,4,1
0.87809,51.1566,1,1,6,6,30,0.0,,1.0,2,2.0,2,2,Afternoon,1.0,0,1,4,0
-0.01568,51.5767,2,1,5,6,20,13.0,4.0,1.0,1,1.0,1,3,Afternoon,0.5,1,0,1,4
-0.22222,51.51354,1,1,6,6,20,0.0,,1.0,1,1.0,1,1,Afternoon,1.0,0,0,1,0
-0.07614,53.55406,2,2,7,3,40,16.0,2.0,1.0,2,2.0,1,7,Afternoon,1.0,1,0,4,4
1.18121,51.09463,1,1,3,1,30,,4.0,1.0,2,2.0,1,9,Evening,1.0,1,0,4,4
-2.51364,53.1229,2,2,3,1,60,0.0,,1.0,1,1.0,2,3,Morning,1.0,0,0,3,0
1.01484,51.10836,2,1,6,6,30,0.0,,1.0,1,4.0,2,1,Afternoon,0.5,0,1,1,0
0.55681,51.38328,1,1,6,6,30,0.0,,1.0,1,1.0,1,11,Afternoon,1.0,1,0,1,1
-1.79077,51.5608,2,1,6,6,30,13.0,2.0,1.0,1,1.0,1,6,Morning,0.5,1,0,1,1
0.16294,51.44449,2,1,5,3,50,0.0,,4.0,1,1.0,2,11,Afternoon,0.5,0,0,4,0
0.1357,52.18927,2,1,4,6,30,13.0,2.0,1.0,1,1.0,1,2,Morning,0.5,1,0,1,4
-2.46006,50.60677,2,1,6,6,30,0.0,,1.0,1,1.0,1,11,Morning,0.5,0,0,4,0
-0.78501,52.36755,1,1,7,1,60,,4.0,5.0,1,1.0,2,5,Night,1.0,1,0,4,2
-2.17661,53.54296,1,1,1,6,30,13.0,4.0,4.0,2,2.0,1,9,Evening,1.0,1,0,1,3
-0.43104,51.41544,2,1,3,6,30,16.0,,1.0,1,,1,9,Afternoon,0.5,1,0,1,4
-2.1301,52.01591,2,1,2,6,50,19.0,4.0,1.0,1,1.0,2,11,Morning,0.5,1,0,3,1
0.18027,51.31149,3,1,5,6,30,0.0,,6.0,1,1.0,2,2,Night,0.3333333333333333,1,0,1,1
-3.49068,51.89979,2,2,6,6,60,0.0,,1.0,1,1.0,2,7,Evening,1.0,0,1,4,0
-1.93854,52.44087,2,3,7,3,30,16.0,2.0,4.0,1,1.0,1,1,Evening,1.5,1,0,4,4
-3.28091,51.51074,2,3,7,6,20,13.0,4.0,1.0,1,1.0,2,8,Evening,1.5,1,0,4,1
-0.10118,51.46373,2,1,6,9,20,0.0,,4.0,1,1.0,1,12,Evening,0.5,0,0,3,0
1.30104,51.378,2,1,2,6,30,13.0,4.0,1.0,1,1.0,1,2,Morning,0.5,1,0,1,1
0.3159,51.49895,3,1,2,1,70,0.0,,1.0,1,1.0,2,3,Morning,0.3333333333333333,1,0,4,4
-1.32321,53.36692,2,1,5,6,30,13.0,4.0,1.0,2,2.0,1,7,Afternoon,0.5,1,0,4,1
-0.4547,54.10878,2,2,6,6,60,,4.0,1.0,9,1.0,2,6,Evening,1.0,1,0,3,3
-0.38074,51.48401,1,1,6,6,20,0.0,,1.0,1,2.0,1,11,Morning,1.0,0,0,2,0
-0.08571,51.52619,2,1,3,6,20,13.0,4.0,4.0,2,5.0,1,2,Evening,0.5,1,0,4,1
-2.38696,51.45245,3,2,7,6,50,13.0,4.0,1.0,1,1.0,2,5,Morning,0.6666666666666666,1,0,4,1
-0.04563,53.13628,2,3,6,6,60,0.0,,1.0,2,2.0,2,5,Morning,1.5,0,0,4,0
1.56935,52.65036,2,1,7,6,60,0.0,,6.0,7,2.0,2,12,Afternoon,0.5,1,0,4,1
-1.19372,53.00352,1,1,6,6,30,0.0,,4.0,1,,1,10,Evening,1.0,0,1,1,0
-2.90441,53.42003,1,1,2,6,30,13.0,4.0,1.0,1,1.0,1,11,Afternoon,1.0,1,0,1,1
-0.52197,51.96353,3,2,5,7,70,0.0,,6.0,1,2.0,2,12,Evening,0.6666666666666666,1,0,6,6
-1.13283,52.94448,2,1,1,3,30,0.0,,4.0,2,2.0,1,12,Morning,0.5,1,0,4,4
0.41642,52.75729,2,1,4,6,30,0.0,,1.0,2,2.0,1,10,Afternoon,0.5,0,1,4,0
-0.29977,52.67083,1,1,5,6,30,0.0,,1.0,1,1.0,1,3,Afternoon,1.0,1,0,3,1
-1.96223,52.48608,1,1,6,6,30,19.0,4.0,1.0,1,1.0,1,8,Afternoon,1.0,1,0,4,1
-1.37564,50.89836,1,1,3,6,30,0.0,,1.0,1,1.0,1,6,Afternoon,1.0,0,0,4,0
-1.04659,53.88273,2,2,1,6,40,18.0,4.0,1.0,1,1.0,2,5,Afternoon,1.0,1,0,4,1
-1.4255,53.23317,2,1,3,6,30,13.0,4.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,4,1
-4.97534,51.78886,3,2,5,6,20,13.0,4.0,1.0,1,1.0,1,2,Afternoon,0.6666666666666666,1,0,1,1
-0.48546,52.14743,2,1,6,1,30,,,4.0,2,2.0,2,12,Afternoon,0.5,1,0,4,1
-2.51751,51.44929,1,1,5,6,20,0.0,,1.0,1,1.0,1,7,Afternoon,1.0,0,0,4,0
-0.06477,51.64658,2,1,3,6,30,13.0,4.0,1.0,1,1.0,1,8,Morning,0.5,1,0,2,1
-0.18052,51.54802,1,1,7,3,20,0.0,,1.0,1,1.0,1,12,Afternoon,1.0,0,0,4,0
-5.3979,50.19695,2,1,6,1,30,,4.0,1.0,1,1.0,2,9,Afternoon,0.5,1,0,4,1
-0.19332,51.40281,1,1,2,6,20,19.0,4.0,1.0,9,1.0,1,6,Morning,1.0,1,0,4,1
-2.18492,53.45777,2,1,7,6,20,19.0,4.0,1.0,1,2.0,1,1,Afternoon,0.5,1,0,1,1
-1.1972,52.77442,2,3,6,6,30,0.0,,4.0,1,1.0,1,9,Evening,1.5,0,1,4,0
-1.82311,52.57114,1,1,3,6,30,16.0,2.0,7.0,1,1.0,1,10,Evening,1.0,1,0,4,4
-2.57249,53.33443,2,1,6,3,70,19.0,4.0,4.0,1,1.0,2,10,Evening,0.5,1,0,6,4
0.0792,51.55961,2,1,2,1,30,0.0,4.0,1.0,1,2.0,1,12,Morning,0.5,1,0,4,4
-2.89636,53.35064,2,1,3,6,20,13.0,4.0,1.0,1,1.0,1,1,Morning,0.5,1,0,1,1
0.7099,51.35249,2,1,1,1,30,,4.0,1.0,1,2.0,2,12,Afternoon,0.5,1,0,4,3
-0.79516,50.79055,1,1,2,6,30,0.0,,6.0,2,2.0,2,3,Night,1.0,1,0,3,1
-0.0718,51.6275,3,1,6,3,30,0.0,,7.0,2,2.0,1,12,Evening,0.3333333333333333,0,0,3,0
-2.72221,52.16109,2,2,2,6,60,0.0,,1.0,1,2.0,2,1,Afternoon,1.0,0,1,4,0
-0.12688,51.55189,2,1,3,9,20,,4.0,4.0,9,9.0,1,4,Evening,0.5,1,0,1,1
0.50844,51.57517,1,1,4,6,30,0.0,,1.0,1,1.0,1,5,Afternoon,1.0,1,0,1,1
-0.07421,51.45773,1,1,7,6,20,13.0,4.0,1.0,2,2.0,1,10,Afternoon,1.0,1,0,1,1
-0.05354,51.44031,2,1,5,6,20,13.0,4.0,1.0,1,1.0,1,5,Afternoon,0.5,1,0,4,4
-0.34412,51.04395,2,1,3,1,70,,4.0,1.0,1,1.0,2,9,Afternoon,0.5,1,0,3,4
-4.73815,56.19913,2,1,3,6,30,13.0,4.0,1.0,1,1.0,2,7,Evening,0.5,1,0,4,3
-0.21143,51.51931,2,1,2,6,20,13.0,4.0,1.0,1,1.0,1,7,Evening,0.5,1,0,3,1
0.70483,51.83981,2,1,5,6,30,13.0,4.0,1.0,1,1.0,2,7,Evening,0.5,1,0,3,1
-0.07043,50.81559,2,1,5,6,30,0.0,,1.0,1,1.0,1,10,Morning,0.5,1,0,1,1
0.20443,51.39457,2,3,5,2,30,0.0,,1.0,1,4.0,2,11,Morning,1.5,1,0,1,1
0.15649,52.19863,2,2,4,6,30,13.0,2.0,1.0,1,1.0,1,4,Afternoon,1.0,1,0,4,1
-1.62267,50.75881,1,1,3,6,30,19.0,4.0,1.0,1,1.0,1,7,Afternoon,1.0,1,0,1,1
-0.36195,51.66787,3,1,2,3,70,0.0,,1.0,5,2.0,2,12,Morning,0.3333333333333333,1,0,6,6
-2.90369,54.29789,1,1,3,6,60,0.0,,1.0,2,2.0,2,8,Afternoon,1.0,1,0,1,1
-4.44265,52.08112,2,1,5,6,60,16.0,4.0,6.0,3,3.0,2,1,Afternoon,0.5,1,0,1,1
-3.20926,55.03822,2,1,4,6,60,0.0,,1.0,2,2.0,2,2,Morning,0.5,1,0,3,2
0.76696,50.97121,2,1,4,6,40,0.0,,1.0,1,1.0,2,5,Afternoon,0.5,0,1,4,0
-0.86968,52.232,1,1,2,6,40,0.0,,1.0,2,5.0,2,9,Afternoon,1.0,0,1,4,0
-1.50087,51.78797,1,1,5,6,20,13.0,4.0,1.0,1,1.0,1,5,Morning,1.0,1,0,4,1
-0.34236,51.05935,2,1,6,6,30,,4.0,1.0,1,1.0,1,7,Evening,0.5,1,0,1,1
1.06299,52.90748,2,1,7,6,30,13.0,4.0,6.0,1,1.0,2,11,Afternoon,0.5,1,0,4,1
-0.19737,51.57204,1,1,5,6,30,0.0,,1.0,1,1.0,1,3,Afternoon,1.0,0,0,4,0
-1.2688,53.69664,2,1,5,3,70,,4.0,1.0,1,1.0,2,6,Afternoon,0.5,1,0,4,6
-0.18888,51.38351,2,1,3,6,20,0.0,,1.0,1,1.0,1,8,Afternoon,0.5,0,0,3,0
-0.39012,51.37727,2,1,4,6,30,19.0,4.0,1.0,1,1.0,1,4,Evening,0.5,1,0,1,1
-0.19219,51.35216,2,1,4,6,30,13.0,4.0,1.0,9,9.0,1,3,Afternoon,0.5,1,0,3,1
-0.08291,51.61617,2,2,7,6,30,,2.0,1.0,1,2.0,1,12,Morning,1.0,1,0,2,1
-1.47179,50.95465,1,1,7,6,60,0.0,4.0,1.0,1,1.0,2,5,Morning,1.0,1,0,4,6
-2.07543,53.36484,2,1,7,6,30,0.0,,1.0,9,,1,10,Morning,0.5,1,0,4,1
-3.49682,50.69749,2,1,5,6,40,0.0,,1.0,1,2.0,1,1,Morning,0.5,1,0,4,1
0.67573,50.97392,2,1,7,6,60,0.0,,1.0,1,1.0,2,6,Morning,0.5,1,0,1,1
-0.90041,52.1718,2,1,5,6,50,0.0,,1.0,1,1.0,2,4,Afternoon,0.5,0,1,4,0
-1.95628,50.64855,1,1,4,6,60,0.0,,6.0,1,1.0,2,6,Evening,1.0,0,0,3,0
-1.51879,53.67864,2,1,2,6,30,13.0,4.0,1.0,1,1.0,1,11,Afternoon,0.5,1,0,4,1
-0.07668,51.59836,2,1,6,1,20,0.0,4.0,1.0,1,1.0,1,10,Afternoon,0.5,1,0,4,4
-1.25797,53.10801,2,1,3,6,30,13.0,4.0,1.0,1,1.0,1,2,Afternoon,0.5,1,0,1,1
-4.60606,55.61514,1,2,5,6,60,19.0,4.0,1.0,1,2.0,2,9,Afternoon,2.0,1,0,1,1
-0.89495,52.23705,1,1,6,2,20,0.0,,4.0,1,1.0,1,8,Night,1.0,0,1,2,0
-2.09551,52.98537,2,1,6,6,30,0.0,,1.0,1,1.0,1,4,Evening,0.5,1,0,1,1
-0.20089,51.49844,1,1,4,6,20,13.0,4.0,1.0,1,1.0,1,7,Morning,1.0,1,0,4,1
-2.51989,53.06434,2,1,3,1,30,0.0,4.0,1.0,1,1.0,1,6,Morning,0.5,1,0,2,3
-0.45991,52.11141,1,1,2,3,70,0.0,,6.0,1,1.0,2,9,Night,1.0,1,0,4,1
0.11536,51.76931,2,1,7,6,40,13.0,4.0,1.0,1,2.0,1,4,Morning,0.5,1,0,1,1
-1.80096,51.56873,3,1,1,1,40,0.0,2.0,1.0,1,1.0,1,11,Afternoon,0.3333333333333333,1,0,3,3
-2.70574,53.80513,2,2,4,3,70,0.0,,1.0,1,1.0,2,8,Afternoon,1.0,1,0,6,6
-1.15518,50.85327,1,1,7,6,30,13.0,4.0,1.0,4,1.0,1,3,Morning,1.0,1,0,1,1
-1.59117,53.69261,2,2,3,1,50,0.0,,4.0,1,1.0,1,11,Evening,1.0,1,0,3,1
-0.76004,51.23083,2,1,2,6,30,0.0,,1.0,1,1.0,1,6,Afternoon,0.5,1,0,1,1
-0.09307,51.4735,1,1,1,3,20,0.0,,4.0,2,2.0,1,11,Evening,1.0,0,0,4,0
-2.50598,53.75226,1,1,3,6,20,19.0,4.0,1.0,3,4.0,1,1,Morning,1.0,1,0,1,1
-0.39857,53.77891,2,1,1,1,30,,4.0,1.0,1,1.0,1,1,Afternoon,0.5,1,0,3,1
-0.19166,51.47263,2,1,4,6,20,0.0,,1.0,1,1.0,1,8,Morning,0.5,0,0,4,0
-3.51644,50.4771,2,1,5,6,30,16.0,4.0,1.0,1,1.0,1,12,Afternoon,0.5,1,0,1,1
-0.09744,51.51999,1,1,7,3,20,16.0,2.0,1.0,1,1.0,1,2,Morning,1.0,1,0,4,3
-1.84482,51.99154,1,1,5,6,40,0.0,,6.0,1,1.0,2,4,Evening,1.0,0,1,1,0
-0.7467,51.24553,2,1,5,6,30,13.0,4.0,1.0,1,1.0,1,11,Morning,0.5,1,0,1,1
-2.26811,53.50392,1,2,3,6,20,13.0,4.0,1.0,1,1.0,1,7,Afternoon,2.0,1,0,1,1
-2.04796,51.79347,2,1,6,3,70,0.0,,1.0,1,1.0,2,10,Afternoon,0.5,0,1,4,0
-2.07133,52.35403,2,1,5,3,70,0.0,,1.0,1,1.0,2,8,Morning,0.5,0,1,6,0
-2.51342,53.077,2,1,6,6,30,13.0,4.0,1.0,1,1.0,1,6,Afternoon,0.5,1,0,3,1
0.05245,51.60577,1,1,1,6,30,13.0,4.0,1.0,1,1.0,1,9,Morning,1.0,1,0,4,1
0.12745,51.53882,2,1,4,1,30,0.0,4.0,4.0,1,1.0,1,6,Evening,0.5,1,0,2,2
-0.10374,51.56514,1,1,3,3,20,13.0,2.0,1.0,8,1.0,1,1,Afternoon,1.0,1,0,4,1
0.07737,52.55604,2,1,1,6,30,0.0,,1.0,1,1.0,1,2,Afternoon,0.5,1,0,1,1
-4.16339,50.38051,2,3,6,6,30,13.0,4.0,7.0,1,1.0,1,6,Evening,1.5,1,0,1,1
-1.01746,50.89521,2,5,7,6,30,13.0,2.0,4.0,1,1.0,1,1,Evening,2.5,1,0,4,1
-0.06058,51.41822,1,1,7,6,20,,4.0,4.0,1,1.0,1,12,Evening,1.0,1,0,1,4
-0.0764,51.54079,2,1,1,6,20,13.0,4.0,1.0,1,1.0,1,6,Night,0.5,1,0,4,2
-0.35898,51.15174,2,2,2,6,40,19.0,4.0,6.0,1,1.0,2,12,Afternoon,1.0,1,0,4,3
-0.83946,51.91532,3,3,2,6,60,13.0,4.0,6.0,2,2.0,2,11,Afternoon,1.0,1,0,4,1
-0.7497,52.9829,2,1,3,6,60,13.0,4.0,4.0,1,1.0,2,11,Afternoon,0.5,1,0,4,1
-2.66063,51.46048,3,2,5,6,30,16.0,4.0,4.0,1,1.0,2,5,Evening,0.6666666666666666,1,0,4,1
-1.02792,50.87159,3,1,7,6,30,13.0,4.0,1.0,1,2.0,1,8,Afternoon,0.3333333333333333,1,0,1,1
1.18615,52.05203,2,1,3,6,30,13.0,4.0,4.0,1,1.0,1,1,Evening,0.5,1,0,1,1
0.38153,51.50643,2,1,7,1,70,0.0,,1.0,1,1.0,2,6,Afternoon,0.5,1,0,4,4
-1.18424,52.35687,1,1,4,6,30,13.0,4.0,1.0,2,2.0,2,10,Morning,1.0,1,0,1,1
1.13242,52.05657,2,2,6,6,30,0.0,,1.0,1,1.0,1,8,Afternoon,1.0,0,1,1,0
1.5664,52.45509,1,1,6,6,30,13.0,4.0,4.0,1,1.0,1,2,Afternoon,1.0,1,0,1,1
0.08091,51.58798,1,1,4,6,30,13.0,2.0,1.0,1,1.0,1,7,Evening,1.0,1,0,4,2
-4.15104,55.80739,1,1,6,6,20,0.0,,1.0,1,1.0,2,5,Evening,1.0,1,0,1,1
0.14821,51.53749,2,1,1,6,30,16.0,4.0,1.0,1,1.0,1,4,Afternoon,0.5,1,0,4,1
-5.28436,57.16654,1,1,5,6,60,0.0,,1.0,2,2.0,2,8,Morning,1.0,1,0,4,1
-1.21426,52.98883,2,1,4,3,40,0.0,,1.0,1,1.0,1,6,Morning,0.5,1,0,4,1
-3.48081,51.57758,1,1,3,6,50,13.0,4.0,7.0,2,2.0,2,12,Evening,1.0,1,0,4,1
-1.86254,52.52492,2,2,5,6,30,13.0,4.0,1.0,1,1.0,1,6,Afternoon,1.0,1,0,1,4
-0.45557,51.56976,2,2,4,6,30,0.0,,1.0,1,1.0,1,1,Morning,1.0,0,0,1,0
-0.20462,51.53478,2,1,5,6,20,17.0,2.0,4.0,1,4.0,1,11,Evening,0.5,1,0,3,2
0.24992,51.45716,2,1,4,3,50,0.0,,1.0,1,2.0,1,2,Morning,0.5,0,1,4,0
-1.34016,53.43301,4,3,3,6,30,0.0,,4.0,1,1.0,1,5,Evening,0.75,0,1,1,0
-1.80698,53.81371,2,1,1,6,20,0.0,,5.0,1,1.0,1,10,Afternoon,0.5,1,0,1,1
0.57092,51.87784,2,1,5,6,30,19.0,4.0,1.0,1,1.0,1,1,Afternoon,0.5,1,0,1,1
-1.0628,52.64432,3,1,2,6,30,0.0,,1.0,2,2.0,1,3,Morning,0.3333333333333333,0,1,1,0
-1.54935,53.80269,1,1,5,6,30,13.0,2.0,4.0,9,1.0,1,9,Night,1.0,1,0,1,1
-0.563,51.3195,2,1,5,6,40,0.0,,1.0,1,1.0,1,12,Afternoon,0.5,1,0,4,4
-1.529,54.76306,2,2,6,3,70,,,1.0,1,1.0,2,8,Morning,1.0,0,1,5,0
-1.83317,52.49339,2,2,5,6,30,13.0,4.0,1.0,1,1.0,1,9,Afternoon,1.0,1,0,1,3
-2.15668,53.05003,2,1,2,6,30,13.0,4.0,4.0,2,2.0,1,10,Evening,0.5,1,0,1,4
-1.47,52.12731,2,1,1,6,60,0.0,,1.0,1,1.0,2,8,Morning,0.5,0,1,1,0
-0.08073,51.59336,2,1,3,6,20,,4.0,1.0,1,1.0,1,12,Afternoon,0.5,1,0,1,1
-0.80528,53.072,2,1,1,6,30,13.0,,1.0,2,2.0,1,9,Afternoon,0.5,1,0,3,1
0.03198,53.73112,2,1,6,1,20,,4.0,1.0,1,2.0,2,1,Morning,0.5,1,0,1,4
-0.0884,51.51809,2,1,2,3,20,0.0,,1.0,1,1.0,1,10,Afternoon,0.5,1,0,4,1
-0.14107,51.51158,2,1,6,9,20,13.0,4.0,1.0,1,1.0,1,3,Afternoon,0.5,1,0,2,1
-1.91909,52.43268,2,1,6,6,30,13.0,4.0,4.0,1,1.0,1,8,Evening,0.5,1,0,4,1
